job_name,work_demand,company_locale,company_name,guimo,job_salary,job_salary<=15K,demand
数据分析师,"电商数据运营,推广数据运营,天猫数据运营,天猫生意参谋,数据银行",北京,北京市小仙炖电子商务有限公司,100-299人,18.5,FALSE,本科
数据分析师,"SQL,商业分析,数据挖掘,Python,R语言",北京,北京琥珀创想科技有限公司,20-99人,16,FALSE,本科
Hadoop开发工程师,"数据分析,数据采集,excel",北京,北京捌斗数据服务有限公司,20-99人,10,TRUE,大专
数据分析师,"广告投放,数据分析,广告监测",北京,明略科技,100-299人,10,TRUE,本科
Hadoop开发工程师,"Python,算法,大数据,数据分析",北京,泰康健投,10000人以上,25,FALSE,本科
Hadoop开发工程师,数据分析,北京,掌趣科技,1000-9999人,35,FALSE,学历不限
数据分析师,"统计学,用户研究,社会学,统计软件",北京,北京寺库商贸有限公司,500-999人,40,FALSE,本科
Hadoop开发工程师,农业相关专业,北京,北京兴农丰华科技有限公司,20-99人,8,TRUE,本科
Hadoop开发工程师,"用户研究,社会学,统计学,统计软件",北京,北京寺库商贸有限公司,500-999人,40,FALSE,本科
数据分析师,"MapReduce,数据建模,数据清洗,大数据分析,大数据开发",北京,北京中经惠众科技有限公司,100-299人,25,FALSE,本科
数据分析师,"SQL,可视化,数据分析",北京,北京五八信息技术有限公司,10000人以上,12.5,TRUE,本科
Hadoop开发工程师,"数据分析,数据采集,excel",北京,北京捌斗数据服务有限公司,20-99人,10,TRUE,大专
Hadoop开发工程师,"Python,数据清洗,BI,机器学习,大数据分析",北京,北京华夏放歌酒业有限公司,20-99人,17.5,FALSE,本科
数据分析师,线下教育,北京,北京恒信源教育文化集团有限公司,100-299人,3.5,TRUE,本科
数据分析师,,北京,北京字节跳动科技有限公司,10000人以上,13,TRUE,本科
数据分析师,"行业分析,数据分析,需求分析",北京,北京与车行信息技术有限公司,20-99人,12.5,TRUE,本科
Hadoop开发工程师,"数据库,数据分析,需求分析,BI",北京,北京资采信息技术有限公司,100-299人,10.5,TRUE,本科
数据分析师,"行业研究,行业分析,市场研究,市场分析,专项咨询",北京,中项永达科技(北京)有限公司,100-299人,10,TRUE,本科
数据分析师,数据分析,北京,洪顺投资管理有限公司b,100-299人,10.5,TRUE,大专
数据分析师,"大气科学,环境科学与工程",北京,北京瑞蒙特科技有限公司,100-299人,7,TRUE,本科
数据分析师,数据分析,北京,聚影汇(北京)影视文化有限公司,20-99人,8.5,TRUE,本科
数据分析师,"用户研究,社会学,统计学,统计软件",北京,北京寺库商贸有限公司,500-999人,40,FALSE,本科
数据分析师,"BI,SQL,Python,R语言",北京,京东商城总部,10000人以上,22.5,FALSE,本科
数据分析师,"数据处理,数据分析,行业分析",北京,清环智源(北京)科技有限公司,20-99人,12,TRUE,硕士
数据分析师,"数据分析,行业分析,需求分析",北京,北京盛业艾特科技有限公司,100-299人,11.5,TRUE,本科
数据分析师,"金融数据,风险分析",北京,华测检测,1000-9999人,12,TRUE,硕士
数据分析师,"机器学习,数据挖掘,数据分析,算法,Python",北京,华泰保险集团股份有限公司,1000-9999人,11.5,TRUE,本科
数据分析师,"环境工程,环境科学与工程",北京,清环智源(北京)科技有限公司,20-99人,12,TRUE,硕士
数据分析师,数据分析,北京,京东商城总部,10000人以上,22.5,FALSE,本科
数据分析师,"数据分析,Python,SQL,爬虫",北京,北京诺道认知医学科技有限公司,20-99人,17.5,FALSE,本科
数据分析师,"数据建模,数据分析,变量分析,大数据算法",北京,蓝星智云(山东)智能科技有限公司,20-99人,15,TRUE,硕士
数据分析师,"数据分析,Python,R语言",北京,北京牛卡福网络科技有限公司,1000-9999人,12.5,TRUE,硕士
数据分析师,"数据分析,Python,excel",北京,北京思源瀚海文化传媒有限公司,100-299人,7,TRUE,本科
数据分析师,数据分析,北京,经国资本管理集团有限公司,500-999人,17.5,FALSE,本科
数据分析师,"需求分析,数据模型",北京,长亮科技,1000-9999人,15,TRUE,本科
数据分析师,"数据分析,Tableau,数据挖掘,数据清洗,大数据分析",北京,河北倾言网络科技有限公司,300-499人,6.5,TRUE,大专
数据分析师,数据分析,北京,京东物流,10000人以上,25,FALSE,大专
数据分析师,,北京,北京字节跳动科技有限公司,10000人以上,37.5,FALSE,本科
数据分析师,"SQL,Python",北京,华钦科技,1000-9999人,17.5,FALSE,本科
数据分析师,"数据分析,行业分析,需求分析,数据清洗,数据采集",北京,建囤财富金融信息服务有限公司b,100-299人,11.5,TRUE,大专
数据分析师,"数据标注,图像标注,文本标注,语音标注,视频标注",北京,深圳市文德数慧科技开发有限责任公司,500-999人,7,TRUE,大专
Hadoop开发工程师,大数据分析,北京,中建材信息技术股份有限公司,500-999人,16.5,FALSE,本科
数据分析师,"数据分析,大数据分析,大数据平台,行业分析",北京,中国信息通信研究院,1000-9999人,12.5,TRUE,本科
前端开发,,北京,北京字节跳动科技有限公司,10000人以上,50,FALSE,本科
数据分析师,,北京,北京字节跳动科技有限公司,10000人以上,32.5,FALSE,本科
前端开发,数据分析,北京,智联招聘,1000-9999人,22.5,FALSE,本科
其他职业,产品运维,北京,亿达信息,1000-9999人,17.5,FALSE,本科
数据分析师,数据采集,北京,中国银联,1000-9999人,22.5,FALSE,本科
其他职业,"数据分析,数据挖掘,数据监控,商业分析",北京,中科天玑数据科技股份有限公司,300-499人,17.5,FALSE,本科
数据分析师,"SPSS,ACCESS,VBA,PPT,excel",北京,北方华创,1000-9999人,14,TRUE,本科
数据分析师,"SQL,Python",北京,厦门市美亚柏科信息股份有限公司北京分公司,1000-9999人,20,FALSE,本科
其他职业,"数据分析,大数据分析,AXTURE,XMind",北京,软通动力信息技术(集团)股份有限公司,10000人以上,35,FALSE,本科
数据分析师,数据分析,北京,神州方德科技有限公司e,100-299人,9,TRUE,本科
数据分析师,数据分析,北京,金源动力,20-99人,22.5,FALSE,本科
数据分析师,"数据分析,数据挖掘,数据清洗,BI,数据建模",北京,泰康在线,500-999人,25,FALSE,本科
数据分析师,"产品策划,需求分析,产品设计",北京,盛华实,20-99人,15,TRUE,本科
数据分析师,数据分析,北京,北京市长城企业战略研究所,300-499人,8,TRUE,本科
Hadoop开发工程师,"大数据分析,大数据平台,数据治理",北京,中国信息通信研究院,1000-9999人,22.5,FALSE,硕士
数据分析师,"大数据分析,数据分析",北京,神州方德科技有限公司c,100-299人,12.5,TRUE,大专
数据分析师,"数据建模,数据清洗,大数据分析",北京,中国信息通信研究院,1000-9999人,22.5,FALSE,硕士
数据分析师,"SPSS,数据分析,数据采集",北京,北京顺乾汽车测试技术有限公司,20-99人,6,TRUE,大专
数据分析师,数据分析,北京,软通动力信息技术(集团)股份有限公司,10000人以上,20,FALSE,本科
数据分析师,"数据分析,商业数据分析,需求分析",北京,泰康在线,500-999人,17.5,FALSE,本科
数据分析师,"SPSS,数据分析,行业分析,数据监控",北京,泰瑞数创科技(北京)有限公司,100-299人,20,FALSE,本科
数据分析师,"数据挖掘,需求分析",北京,好未来,10000人以上,17.5,FALSE,本科
数据分析师,"SQL,excel,Python,数据分析",北京,联想教育科技(北京)有限公司,100-299人,10.5,TRUE,本科
数据分析师,"Python,数据分析,SPSS,SQL,大数据分析",北京,北京志翔科技股份有限公司,300-499人,21.5,FALSE,本科
数据分析师,"大数据,数据挖掘,车联网,机器学习",北京,经纬恒润,1000-9999人,17.5,FALSE,本科
数据分析师,"数据分析,行业分析",北京,经国资本管理集团有限公司,500-999人,9,TRUE,大专
数据分析师,"数据分析,数据采集,商业数据分析",北京,上海中清龙图网络科技有限公司北京分公司,1000-9999人,17.5,FALSE,本科
Hadoop开发工程师,"数据分析,Python,大数据分析,商业数据分析,数据集市",北京,北京智能车联产业创新中心有限公司,20-99人,17.5,FALSE,本科
数据分析师,"SQL,Python,数据挖掘,机器学习,Linux",北京,中国电信集团系统集成有限责任公司,10000人以上,15,TRUE,本科
Hadoop开发工程师,"Python,R语言,生态环境数据分析",北京,英视睿达,300-499人,15,TRUE,本科
数据分析师,"数据分析,Python,数据清洗,BI,SQL",北京,新东方教育科技集团有限公司,10000人以上,17.5,FALSE,本科
数据分析师,"数据分析,数据挖掘,数据建模",北京,北京东方通科技股份有限公司,500-999人,17.5,FALSE,本科
Hadoop开发工程师,数据分析,北京,厦门市美亚柏科信息股份有限公司北京分公司,1000-9999人,20.5,FALSE,硕士
其他职业,数据分析,北京,麦可思数据科技(成都)有限公司,100-299人,15,TRUE,硕士
数据分析师,大数据平台,北京,车易拍（北京）汽车技术服务有限公司,500-999人,32.5,FALSE,本科
数据分析师,数据分析,北京,北京铭裕网络科技有限公司,100-299人,7.5,TRUE,大专
数据分析师,"模型设计,数据挖掘,数据分析",北京,昆仑数智科技有限责任公司,1000-9999人,19,FALSE,本科
Hadoop开发工程师,"数据分析,数据挖掘,大数据分析,机器学习,大数据平台",北京,竞业达,500-999人,18,FALSE,硕士
Hadoop开发工程师,"大数据分析,财务管理",北京,合生创展集团有限公司,1000-9999人,25,FALSE,本科
数据分析师,"数据分析,数据建模,Python",北京,博彦科技,10000人以上,16.5,FALSE,本科
Hadoop开发工程师,BI,北京,软通动力信息技术(集团)股份有限公司,10000人以上,30,FALSE,本科
数据分析师,"Hadoop,Spark",北京,云迹科技,500-999人,25,FALSE,本科
数据分析师,"数据建模,机器学习,大数据分析",北京,亿海蓝(北京)数据技术股份公司,100-299人,30,FALSE,本科
数据分析师,"数据分析,商业数据分析,SQL,Python,商业分析",北京,北京微淼财商科技有限公司,1000-9999人,20,FALSE,本科
数据分析师,"数据挖掘,数据采集,数据建模,需求分析,行业分析",北京,中财鉴财富信息技术研究(北京)有限公司,20人以下,6.5,TRUE,硕士
数据分析师,"数据分析,Python",北京,北京阳光第一车网科技有限公司,100-299人,22.5,FALSE,本科
数据分析师,"防腐蚀,完整性数据库,完整性评估,内腐蚀",北京,安科工程技术研究院(北京)有限公司,20-99人,8,TRUE,本科
数据分析师,数据分析,北京,我爱我家,10000人以上,8,TRUE,本科
数据分析师,"数据分析,数据建模",北京,爱卡汽车网,300-499人,17.5,FALSE,本科
数据分析师,"Python,MySQL,数据分析,宏编程,VBA脚本编写",北京,高晟财富控股集团有限公司,500-999人,12.5,TRUE,本科
其他职业,"数据分析,行业分析,商业数据分析,需求分析,商业分析",北京,经国资本管理集团有限公司,500-999人,12.5,TRUE,大专
Hadoop开发工程师,"数据分析,Hbase,Hive,Matplotlib,Hadoop",北京,北京瑞友科技股份有限公司,1000-9999人,20.5,FALSE,本科
数据分析师,"数据建模,数据治理,数据中台,数据清洗,数据监控",北京,信通埃森哲,100-299人,25,FALSE,本科
其他职业,"数据分析,策略撰写",北京,普信恒业科技发展(北京)有限公司,10000人以上,17.5,FALSE,大专
数据分析师,"数据分析,数据挖掘",北京,法本信息,1000-9999人,12.5,TRUE,本科
数据分析师,"SQL,Python,数据分析",北京,亿达信息,1000-9999人,9.5,TRUE,大专
数据分析师,数据处理,北京,厦门市美亚柏科信息股份有限公司北京分公司,1000-9999人,17.5,FALSE,本科
数据分析师,excel,北京,上海微创软件股份有限公司北京分公司,500-999人,9,TRUE,本科
其他职业,"数据分析,数据建模",北京,联合信用征信股份有限公司,300-499人,15,TRUE,本科
数据分析师,"数据分析,数据挖掘,数据清洗,BI",北京,天阳宏业科技股份有限公司,1000-9999人,21,FALSE,本科
Hadoop开发工程师,"数据分析,大数据平台,需求分析,数据中台,SQL Server",北京,南京橡东信息科技有限公司,100-299人,20,FALSE,本科
数据分析师,"数据分析,数据挖掘,数据治理",北京,北京鸿普惠信息技术有限公司,20-99人,20,FALSE,本科
数据分析师,"SQL,数据分析",北京,小米通讯,10000人以上,12.5,TRUE,本科
数据分析师,"数据分析,数据挖掘",北京,深圳市拓保软件有限公司,1000-9999人,10,TRUE,本科
其他职业,"数据分析,Python,C++,数据量化分析,数据建模",北京,北京泽人合物资有限公司,100-299人,15,TRUE,本科
其他职业,"数据挖掘,Python,数据分析,需求分析",北京,北京泰豪智能工程有限公司,1000-9999人,37.5,FALSE,硕士
其他职业,"数据分析,商业分析",北京,北京鑫雨银通投资管理有限公司,100-299人,9,TRUE,本科
数据分析师,"数据分析,数据建模,数据清洗,数据挖掘",北京,中环寰慧科技集团股份有限公司,1000-9999人,12.5,TRUE,本科
其他职业,"数据分析,Python,SQL",北京,北京恒昌利通投资管理有限公司,500-999人,20,FALSE,本科
数据分析师,"数据分析,数据挖掘,大数据分析,商业分析,商业数据分析",北京,高途课堂,1000-9999人,60,FALSE,本科
数据分析师,"数据分析,回归分析,商业数据分析,数据挖掘",北京,神州方德科技有限公司K,20-99人,9,TRUE,大专
数据分析师,"数据分析,Hadoop,数据挖掘,大数据分析,数据采集",北京,北京嘀嘀无限科技发展有限公司,1000-9999人,65,FALSE,本科
数据分析师,数据分析,北京,天融信,1000-9999人,12.5,TRUE,本科
数据分析师,"数据分析,数据挖掘",北京,法本信息,1000-9999人,10,TRUE,本科
其他职业,"数据分析,需求分析",北京,大北农集团,10000人以上,20,FALSE,本科
数据分析师,"Python,数据分析,数据挖掘",北京,法本信息,1000-9999人,12.5,TRUE,本科
数据分析师,"数据仓库,大数据分析,舆情分析",北京,北京新联财通咨询有限公司,100-299人,15.5,FALSE,本科
数据分析师,数据分析,北京,北京天威诚信电子商务服务有限公司,300-499人,25,FALSE,本科
数据分析师,"Hive,SQL,数据分析,数据挖掘,Python",北京,智联招聘,1000-9999人,10,TRUE,本科
数据分析师,"数据分析,Python",北京,法本信息,1000-9999人,7,TRUE,本科
数据分析师,"大数据分析,大数据平台,数据分析,数据治理",北京,软通动力信息技术(集团)股份有限公司,10000人以上,8.25,TRUE,大专
数据分析师,数据分析,北京,京东集团,10000人以上,25,FALSE,本科
数据分析师,数据处理,北京,北京辰安科技股份有限公司,1000-9999人,16.5,FALSE,本科
数据分析师,"数据治理,数据分析,国网系统内数据管理及治理经验",北京,深圳市华云中盛科技股份有限公司,500-999人,17.5,FALSE,本科
数据分析师,"数据分析,数据挖掘",北京,北京首都科技发展集团有限公司,20-99人,20,FALSE,本科
其他职业,"Axure RP,Visio,word,PPT,煤炭",北京,亿达信息,1000-9999人,12,TRUE,本科
其他职业,"数据分析,数据挖掘,数据建模,大数据分析,数据采集",北京,中国国际电子商务中心,500-999人,8.5,TRUE,本科
数据分析师,"数据挖掘,需求分析,数据采集,数据建模",北京,喀斯玛(北京)科技有限公司,100-299人,12.5,TRUE,本科
Hadoop开发工程师,"Hadoop,大数据平台,数据仓库,大数据开发,Python",北京,北京北大软件工程股份有限公司,500-999人,20,FALSE,本科
数据分析师,"数据建模,SQL,BI,Python,Hive",北京,梦想城堡(天津)电子商务有限公司北京分公司,1000-9999人,30,FALSE,本科
数据分析师,数据治理,北京,北京德风新征程科技有限公司成都分公司,100-299人,22.5,FALSE,本科
数据分析师,数据分析,北京,中能电力科技开发有限公司,100-299人,22.5,FALSE,硕士
数据分析师,"数据治理,ETL,数据清洗,数据中台",北京,灵犀科技有限公司,100-299人,22.5,FALSE,本科
数据分析师,"数据分析,SQL,Tableau,Python",北京,盛唐科技(北京)有限公司,100-299人,17.5,FALSE,本科
其他职业,数据分析,北京,北京融海新程科技有限公司,100-299人,15,TRUE,大专
数据分析师,"数据分析,质量评测,地图,需求编写,需求分析",北京,北京汉克时代科技有限公司,1000-9999人,9,TRUE,大专
数据分析师,"BI,数据监控,SQL,数据分析,舆情分析",北京,上海中清龙图网络科技有限公司北京分公司,1000-9999人,27.5,FALSE,本科
其他职业,"Axure RP,行业分析,需求分析,SQL",北京,亿达信息,1000-9999人,12.5,TRUE,大专
数据分析师,"Tableau,Python,SQL",北京,金风科技股份有限公司,1000-9999人,20,FALSE,本科
数据分析师,"Python,SQL,SPSS",北京,方正证券,1000-9999人,15,TRUE,本科
数据分析师,数据分析,北京,京东安联保险,500-999人,30,FALSE,本科
数据分析师,"数据分析,Python",北京,北京阳光第一车网科技有限公司,100-299人,15,TRUE,本科
数据分析师,"数据分析,数据挖掘,数据清洗",北京,国能信控互联技术有限公司,100-299人,15,TRUE,本科
Hadoop开发工程师,"数据挖掘,数据分析,大数据平台",北京,谛宝诚(上海)医学影像科技有限公司,100-299人,15,TRUE,大专
数据分析师,"Python,BI,数据采集,SQL",北京,北陆药业,500-999人,12.5,TRUE,本科
数据分析师,"SQL,大数据分析,大数据平台,数据治理",北京,泰康在线,500-999人,17.5,FALSE,本科
数据分析师,"数据分析,Python,SQL,SPS,需求分析",北京,九五太维资讯有限公司,1000-9999人,13,TRUE,本科
Hadoop开发工程师,"竞品分析,需求调研",北京,同方股份有限公司,10000人以上,7.5,TRUE,本科
其他职业,"大数据分析,SQL,数据采集,数据挖掘",北京,潍坊德润拓培商务服务有限公司,20-99人,6.5,TRUE,大专
数据分析师,"数据分析,大数据平台,数据中台,SQL",北京,北京正和之道科技有限公司,20-99人,22.5,FALSE,本科
数据分析师,"MAPINFO、QGIS,ARCGIS、GIS,计算机基础操,交通规则知识,地图数据",北京,软通动力信息技术(集团)股份有限公司,10000人以上,7.75,TRUE,大专
其他职业,,北京,北京嘀嘀无限科技发展有限公司,1000-9999人,17.5,FALSE,本科
其他职业,数据分析,北京,北京腾信软创科技股份有限公司,1000-9999人,12.5,TRUE,本科
Hadoop开发工程师,"数据分析,数据建模,大数据分析,行业分析,舆情分析",北京,建囤财富金融信息服务有限公司e,100-299人,12.5,TRUE,大专
数据分析师,"ETL,数据分析,GP数据库,SYBASEIQ",北京,北京中创信测科技股份有限公司,300-499人,18.5,FALSE,本科
其他职业,数据分析,北京,长安通信科技有限责任公司,500-999人,17.5,FALSE,学历不限
其他职业,"Python,MySQL,二代测序,网络药理学",北京,博奥生物,1000-9999人,11.5,TRUE,硕士
数据分析师,"BI,数据分析",北京,完美世界(北京)软件有限公司,1000-9999人,27.5,FALSE,本科
其他职业,"数据分析,行业分析",北京,麦可思数据有限公司,100-299人,12.5,TRUE,硕士
数据分析师,数据分析,北京,三一集团,10000人以上,19,FALSE,本科
Hadoop开发工程师,Axure,北京,同方股份有限公司,10000人以上,11.5,TRUE,硕士
数据分析师,"数据分析,数据建模,SQL,Python",北京,国网电子商务有限公司,1000-9999人,12,TRUE,本科
数据分析师,数据分析,北京,北京博宏慧点科技有限公司,20-99人,12,TRUE,大专
数据分析师,"统计学基础,Python,SQL,Power BI,Tableau",北京,威立雅(中国)环境服务有限公司,10000人以上,12.5,TRUE,本科
数据分析师,"数据分析,SQL,Python,数据清洗",北京,金风科技股份有限公司,1000-9999人,20,FALSE,本科
数据分析师,数据分析,北京,北京四环科宝制药有限公司,500-999人,7,TRUE,大专
数据分析师,数据分析,北京,北京天马时空网络技术有限公司,500-999人,45,FALSE,学历不限
其他职业,"商业分析,数据建模",北京,华熙国际,100-299人,17.5,FALSE,本科
数据分析师,"数据分析,遥感,GIS",北京,英视睿达,300-499人,15,TRUE,硕士
数据分析师,数据分析,北京,北京中科神探科技有限公司,20-99人,5,TRUE,大专
数据分析师,"阿里巴巴数据银行,数据工厂",北京,淘通科技,100-299人,12.5,TRUE,大专
数据分析师,"Tableau,数据分析,Python,BI",北京,金风科技股份有限公司,1000-9999人,20,FALSE,本科
数据分析师,大数据分析,北京,香港環球資本有限公司,500-999人,10,TRUE,大专
数据分析师,"商业分析,数据分析",北京,华联综超,10000人以上,7,TRUE,大专
数据分析师,"数据采集,数据分析",北京,武汉佰钧成技术有限责任公司,1000-9999人,6.5,TRUE,大专
数据分析师,"数据分析,百度无人车,车队",北京,北京亦庄国际人力资源有限责任公司,20-99人,6.5,TRUE,大专
其他职业,商业分析,北京,北京当当科文,10000人以上,30,FALSE,本科
数据分析师,"数据建模,数据清洗,需求分析,Tableau,MySQL",北京,圆心科技,500-999人,27.5,FALSE,本科
数据分析师,"数据分析,机器学习,数据挖掘,Python",北京,芯视界(北京)科技有限公司,20-99人,22.5,FALSE,硕士
数据分析师,"数据分析,Python,数据挖掘,NumPy,Matplotlib",北京,法本信息,1000-9999人,9,TRUE,本科
数据分析师,数据分析,北京,格林梅德(北京)科技有限公司,20人以下,30,FALSE,本科
数据分析师,数据分析,北京,金风科技股份有限公司,1000-9999人,17.5,FALSE,本科
Hadoop开发工程师,"Python,SPSS,大数据分析,Spark,Hadoop",北京,佳华科技,500-999人,22.5,FALSE,硕士
数据分析师,"数据分析,商业分析,英语阅读,留学生,英语六级",北京,易思汇,100-299人,6,TRUE,本科
数据分析师,数据分析,北京,北京百时通业科技有限公司,100-299人,10,TRUE,本科
其他职业,"Python,数据建模,机器学习,数据分析,数据挖掘",北京,车好多(全国),10000人以上,20,FALSE,本科
数据分析师,数据分析,北京,北京一拍在线国际拍卖有限公司,20-99人,6,TRUE,大专
数据分析师,"数据分析,数据挖掘,大数据分析,数据仓库,数据建模",北京,中电太极,1000-9999人,22.5,FALSE,本科
数据分析师,"数据分析,行业分析,销售管理,数据建模,数字分析能力",北京,北京小鸟科技股份有限公司,300-499人,11.5,TRUE,本科
数据分析师,"SPS,数据清洗,数据仓库,数据监控",北京,北京新联财通咨询有限公司,100-299人,13.5,TRUE,本科
数据分析师,数据标注,北京,法本信息,1000-9999人,8,TRUE,大专
数据分析师,"数据分析,金融",北京,经国资本管理集团有限公司,500-999人,12.5,TRUE,本科
数据分析师,"风险控制,数据分析,金融,金融数据分析",北京,经国资本管理集团有限公司,500-999人,12.5,TRUE,大专
数据分析师,数据分析,北京,北京融海新程科技有限公司,100-299人,11.5,TRUE,大专
其他职业,"数据分析,Python",北京,车好多(全国),10000人以上,20,FALSE,本科
数据分析师,"数据收集,数据分析",北京,北京太伟控股(集团)有限公司,1000-9999人,17.5,FALSE,本科
数据分析师,"数据分析,需求分析,行业分析,数据挖掘,SQL",北京,北京五八信息技术有限公司,10000人以上,11.5,TRUE,本科
数据分析师,"数据分析,SQL,Python,SPSS",北京,普信恒业科技发展(北京)有限公司,10000人以上,22.5,FALSE,本科
数据分析师,"数据分析,ETL",北京,纳恩博(北京)科技有限公司,1000-9999人,18,FALSE,本科
Hadoop开发工程师,"数据分析,数据挖掘,大数据分析,数据采集,大数据平台",北京,中国旅游集团,10000人以上,18,FALSE,本科
数据分析师,数据分析,北京,海通安恒科技有限公司北京分公司,500-999人,9,TRUE,本科
Hadoop开发工程师,"数据仓库,ETL",北京,中创智维科技,100-299人,30,FALSE,本科
数据分析师,"数据分析,数据建模,数据治理",北京,北京恒通慧源大数据技术有限公司,20-99人,25,FALSE,本科
数据分析师,"数据分析,需求分析,数据挖掘,SQL",北京,北京五八信息技术有限公司,10000人以上,12.5,TRUE,本科
其他职业,"舆情分析,数据分析",北京,洪顺投资管理有限公司2,20-99人,12.5,TRUE,大专
数据分析师,数据分析,北京,金风科技股份有限公司,1000-9999人,20,FALSE,本科
数据分析师,数据分析,北京,金风科技股份有限公司,1000-9999人,20,FALSE,本科
数据分析师,"数据分析,需求分析,行业分析",北京,北京盛业艾特科技有限公司,100-299人,7,TRUE,学历不限
数据分析师,"大数据分析,大数据平台,数据中台,数据分析",北京,中国旅游集团,10000人以上,18,FALSE,本科
数据分析师,"大数据分析,SQL,数据采集,数据分析",北京,软通动力信息技术(集团)股份有限公司,10000人以上,9,TRUE,大专
Hadoop开发工程师,"数据分析,数据监控",北京,上海科之锐人才咨询有限公司北京分公司,100-299人,7,TRUE,大专
Hadoop开发工程师,"数据分析,数据挖掘,数据建模,数据采集,数据治理",北京,北京国信安信息科技有限公司,20-99人,15,TRUE,本科
数据分析师,"Tableau,行业分析,数据建模,SQL,Hive",北京,作业帮,10000人以上,17.5,FALSE,本科
数据分析师,数据银行,北京,乖宝宠物食品集团,1000-9999人,26,FALSE,本科
数据分析师,"数据分析,Python,R语言,SQL",北京,深演智能,100-299人,22.5,FALSE,本科
其他职业,Python,北京,联动优势科技有限公司,500-999人,20,FALSE,本科
数据分析师,"数据分析,Python,SQL,数据监控",北京,北京世纪汇杰科技有限公司,100-299人,8,TRUE,本科
数据分析师,"数据分析,数据建模,数据挖掘,大数据分析,数据治理",北京,京东方科技集团股份有限公司,10000人以上,25,FALSE,本科
数据分析师,"需求分析,数据挖掘",北京,金风科技股份有限公司,1000-9999人,17.5,FALSE,本科
Hadoop开发工程师,"数据分析,环保项目数据分析,大气管控",北京,山东中节能天融环保技术有限公司北京分公司,1000-9999人,10,TRUE,本科
数据分析师,"数据分析,大数据分析",北京,嘀一科技(北京)有限公司,20-99人,12.5,TRUE,大专
数据分析师,数据分析,北京,山东中节能天融环保技术有限公司北京分公司,1000-9999人,12.5,TRUE,本科
其他职业,商业分析,北京,百度,10000人以上,27.5,FALSE,本科
数据分析师,"数据建模,数据清洗,深度学习,数据监控,数据架构",北京,北京四方继保自动化股份有限公司,1000-9999人,25,FALSE,本科
其他职业,数据分析,北京,长安通信科技有限责任公司,500-999人,20,FALSE,本科
数据分析师,"数据分析,SPSS,SQL,Python,商业数据分析",北京,北京猿力未来科技有限公司,10000人以上,27.5,FALSE,本科
其他职业,数据分析,北京,敦煌网,500-999人,20,FALSE,学历不限
数据分析师,"数据分析,大数据分析,数据建模",北京,中国建筑,1000-9999人,22.5,FALSE,本科
数据分析师,,北京,北京腾达讯通科技有限公司,20人以下,7,TRUE,大专
数据分析师,"MySQL,SQL,商业分析,数据分析",北京,软通动力信息技术(集团)股份有限公司,10000人以上,9.5,TRUE,大专
其他职业,"投资分析,风险分析,量化分析",北京,经国资本管理集团有限公司,500-999人,22.5,FALSE,本科
数据分析师,"数据分析,数据挖掘,行业分析,需求分析",北京,翼龙贷投资管理有限公司b,100-299人,12.5,TRUE,大专
数据分析师,"机器学习,数据挖掘,R语言,有处理海量数据,Hive",北京,亚信科技(中国)有限公司,10000人以上,19,FALSE,本科
数据分析师,"Python,SQL,数据分析",北京,普信恒业科技发展(北京)有限公司,10000人以上,9,TRUE,本科
其他职业,"SQL,商业分析,数据分析,Python,R语言",北京,北京十荟科技有限公司,1000-9999人,22.5,FALSE,本科
Hadoop开发工程师,"数据建模,数据清洗,SQL,大数据分析,Python",北京,北京众志好活科技有限公司,100-299人,22.5,FALSE,本科
数据分析师,数据分析,北京,北京国电经纬工程技术有限公司,20-99人,22.5,FALSE,博士
其他职业,Python,北京,联动优势科技有限公司,500-999人,20,FALSE,本科
数据分析师,"数据分析,大数据分析,数据建模",北京,中国建筑,1000-9999人,22.5,FALSE,本科
数据分析师,"数据分析,BI,EAST",北京,北京恒通慧源大数据技术有限公司,20-99人,9,TRUE,本科
其他职业,"数据采集,数据建模,数据挖掘",北京,北京能高普康测控技术有限公司,20-99人,15,TRUE,本科
数据分析师,"数据采集,数据建模",北京,山西振东制药股份有限公司,10000人以上,15,TRUE,本科
数据分析师,数据分析,北京,北京企慕科技有限公司,20-99人,25,FALSE,本科
数据分析师,数据分析,北京,北京天马时空网络技术有限公司,500-999人,65,FALSE,本科
数据分析师,"数据分析,大数据分析,数据建模,Hadoop,ETL",北京,中国建筑,1000-9999人,22.5,FALSE,本科
其他职业,"模型设计,Python",北京,CBC(北京)信用管理有限公司,1000-9999人,20,FALSE,本科
数据分析师,数据分析,北京,航天宏图信息技术股份有限公司,1000-9999人,6.5,TRUE,本科
其他职业,"商业分析,数据挖掘,SQL,行业分析",北京,新东方教育科技集团有限公司,10000人以上,17.5,FALSE,本科
数据分析师,"数据分析,数据采集",北京,北京融海新程科技有限公司,100-299人,12,TRUE,大专
其他职业,"统计学,数据分析,销售业务数据",北京,经国资本管理集团有限公司,500-999人,12.5,TRUE,大专
数据分析师,"统计,SQL,SPSS,Python,大数据分析",北京,北京博奥麦斯科技有限公司,20-99人,9,TRUE,本科
数据分析师,"Python,MATLAB",北京,北京德风新征程科技有限公司成都分公司,100-299人,21.5,FALSE,本科
数据分析师,"数据分析,数据监控,SQL,Python",北京,北京易米智控科技有限公司,100-299人,7.5,TRUE,本科
